Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R
8597,2005-08-17 17:30:27+00:00,2005-08-20 19:34:27+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8598,2005-05-29 00:23:23+00:00,2005-06-06 23:31:23+00:00,9.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8599,2005-06-16 10:14:25+00:00,2005-06-17 07:53:25+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8600,2005-07-11 16:34:24+00:00,2005-07-14 14:15:24+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8601,2005-07-28 23:10:03+00:00,2005-07-30 02:25:03+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8602,2005-08-20 04:06:13+00:00,2005-08-22 23:56:13+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8603,2005-06-18 16:53:25+00:00,2005-06-19 17:53:25+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8604,2005-07-12 01:58:53+00:00,2005-07-18 01:18:53+00:00,6.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8605,2005-07-30 06:37:05+00:00,2005-08-02 00:42:05+00:00,4.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8606,2005-08-23 12:51:21+00:00,2005-08-28 10:26:21+00:00,5.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8607,2005-07-29 15:08:48+00:00,2005-08-03 20:50:48+00:00,5.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8608,2005-08-17 09:48:51+00:00,2005-08-22 05:22:51+00:00,5.99,2006.0,4.99,112.0,19.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
8609,2005-05-28 18:27:51+00:00,2005-05-29 17:13:51+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8610,2005-06-16 04:52:22+00:00,2005-06-18 01:43:22+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8611,2005-07-10 03:54:37+00:00,2005-07-15 06:05:37+00:00,7.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8612,2005-07-27 22:27:26+00:00,2005-07-31 03:50:26+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8613,2005-08-18 10:26:51+00:00,2005-08-20 08:00:51+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8614,2005-05-29 15:07:25+00:00,2005-06-02 18:16:25+00:00,5.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8616,2005-07-08 18:15:20+00:00,2005-07-12 17:22:20+00:00,5.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8617,2005-07-28 10:45:23+00:00,2005-07-30 16:18:23+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8618,2005-08-21 20:24:43+00:00,2005-08-26 20:58:43+00:00,6.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8619,2005-05-30 01:39:37+00:00,2005-05-31 02:06:37+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8620,2005-06-15 08:44:10+00:00,2005-06-23 11:00:10+00:00,9.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8621,2005-07-08 15:59:19+00:00,2005-07-17 11:11:19+00:00,10.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8622,2005-07-31 07:05:55+00:00,2005-08-03 03:54:55+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8623,2005-08-19 02:29:05+00:00,2005-08-24 22:25:05+00:00,7.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8624,2005-06-21 06:39:44+00:00,2005-06-29 11:27:44+00:00,9.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8625,2005-07-09 10:09:51+00:00,2005-07-10 07:55:51+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8626,2005-07-28 15:32:00+00:00,2005-07-30 19:27:00+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8627,2005-08-19 10:57:27+00:00,2005-08-20 13:10:27+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8628,2005-07-10 06:26:49+00:00,2005-07-11 11:13:49+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8629,2005-07-31 07:58:53+00:00,2005-08-02 04:10:53+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8630,2005-08-23 04:26:47+00:00,2005-09-01 03:26:47+00:00,9.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8631,2005-07-13 00:15:04+00:00,2005-07-18 22:19:04+00:00,7.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8632,2005-08-02 01:35:01+00:00,2005-08-11 03:30:01+00:00,10.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8633,2005-08-19 20:43:04+00:00,2005-08-22 19:21:04+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8634,2005-07-29 17:03:31+00:00,2005-08-06 20:32:31+00:00,9.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8635,2005-08-23 15:35:12+00:00,2005-08-26 16:50:12+00:00,4.99,2009.0,4.99,147.0,25.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,1,0,0
8636,2005-05-28 18:48:39+00:00,2005-06-04 13:44:39+00:00,8.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8637,2005-06-17 10:24:30+00:00,2005-06-25 07:39:30+00:00,9.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8638,2005-07-06 10:19:43+00:00,2005-07-07 06:23:43+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8639,2005-07-30 00:59:38+00:00,2005-07-31 04:15:38+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8640,2005-08-23 07:43:32+00:00,2005-08-25 11:31:32+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8641,2005-06-19 13:56:01+00:00,2005-06-21 08:15:01+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8642,2005-07-10 18:59:05+00:00,2005-07-14 21:55:05+00:00,5.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8643,2005-08-02 04:33:12+00:00,2005-08-07 10:02:12+00:00,6.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8644,2005-08-17 10:07:39+00:00,2005-08-21 14:51:39+00:00,5.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8645,2005-07-08 10:04:23+00:00,2005-07-15 09:42:23+00:00,8.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8646,2005-07-29 12:44:46+00:00,2005-08-05 17:22:46+00:00,8.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8647,2005-08-17 05:37:55+00:00,2005-08-19 10:22:55+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8648,2005-07-27 13:47:53+00:00,2005-08-01 12:24:53+00:00,6.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8649,2005-07-30 07:14:53+00:00,2005-08-04 04:50:53+00:00,6.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8650,2005-08-21 23:01:39+00:00,2005-08-26 18:08:39+00:00,6.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8651,2005-07-30 07:35:49+00:00,2005-08-06 06:02:49+00:00,8.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8652,2005-08-18 12:20:08+00:00,2005-08-21 12:50:08+00:00,4.99,2006.0,4.99,102.0,11.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0
8653,2005-05-28 19:03:44+00:00,2005-06-04 21:14:44+00:00,4.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8654,2005-06-20 10:02:35+00:00,2005-06-29 13:12:35+00:00,6.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8655,2005-07-12 16:23:02+00:00,2005-07-16 19:39:02+00:00,1.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8656,2005-08-02 11:26:43+00:00,2005-08-09 14:34:43+00:00,4.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8657,2005-08-17 19:44:37+00:00,2005-08-19 14:58:37+00:00,0.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8658,2005-06-16 11:14:13+00:00,2005-06-19 09:50:13+00:00,0.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8659,2005-07-07 01:15:03+00:00,2005-07-08 21:45:03+00:00,0.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8660,2005-08-01 20:51:08+00:00,2005-08-09 01:17:08+00:00,4.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8661,2005-08-17 22:46:21+00:00,2005-08-19 00:29:21+00:00,0.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8662,2005-06-17 05:12:58+00:00,2005-06-21 08:49:58+00:00,1.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8663,2005-07-10 09:08:10+00:00,2005-07-15 04:40:10+00:00,2.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8664,2005-07-31 16:52:17+00:00,2005-08-05 11:59:17+00:00,2.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8665,2005-08-22 01:50:51+00:00,2005-08-30 23:21:51+00:00,6.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8666,2005-07-27 14:37:45+00:00,2005-08-01 17:13:45+00:00,2.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8667,2005-08-17 05:57:49+00:00,2005-08-22 06:42:49+00:00,2.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8669,2005-08-22 00:49:58+00:00,2005-08-30 00:13:58+00:00,5.99,2008.0,0.99,164.0,27.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8670,2005-05-28 19:15:25+00:00,2005-06-02 16:30:25+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8671,2005-06-20 19:09:48+00:00,2005-06-24 20:54:48+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8672,2005-07-13 00:52:41+00:00,2005-07-21 03:13:41+00:00,1.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8673,2005-07-31 14:35:22+00:00,2005-08-03 09:34:22+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8674,2005-08-23 02:28:15+00:00,2005-08-29 03:21:15+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8675,2005-06-15 11:29:30+00:00,2005-06-23 16:36:30+00:00,1.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8676,2005-07-10 00:16:07+00:00,2005-07-15 01:41:07+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8677,2005-08-01 11:35:25+00:00,2005-08-05 09:38:25+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8678,2005-08-23 08:52:17+00:00,2005-08-30 06:15:17+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8679,2005-06-18 03:07:29+00:00,2005-06-25 07:23:29+00:00,1.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8680,2005-07-08 22:27:28+00:00,2005-07-15 04:26:28+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8681,2005-07-30 18:06:53+00:00,2005-08-03 23:46:53+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8682,2005-08-17 15:01:11+00:00,2005-08-22 10:31:11+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8683,2005-07-31 14:34:08+00:00,2005-08-04 15:19:08+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8684,2005-08-23 10:33:26+00:00,2005-08-24 08:10:26+00:00,0.99,2008.0,0.99,111.0,23.99,"{Trailers,""Deleted Scenes""}",0,0,0,1
8685,2005-05-28 19:27:22+00:00,2005-06-03 00:01:22+00:00,6.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8686,2005-06-16 08:44:23+00:00,2005-06-18 07:44:23+00:00,4.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8687,2005-07-10 22:54:05+00:00,2005-07-19 19:41:05+00:00,10.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8688,2005-07-29 09:27:40+00:00,2005-07-30 06:52:40+00:00,4.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8689,2005-08-22 23:28:02+00:00,2005-09-01 00:04:02+00:00,10.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8690,2005-06-16 05:28:22+00:00,2005-06-17 10:57:22+00:00,4.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8691,2005-07-06 12:36:48+00:00,2005-07-10 15:31:48+00:00,5.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8692,2005-07-29 04:02:22+00:00,2005-07-31 08:05:22+00:00,4.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8693,2005-08-18 08:11:03+00:00,2005-08-25 05:20:03+00:00,8.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8694,2005-07-31 01:11:21+00:00,2005-08-05 23:00:21+00:00,7.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8695,2005-08-22 07:14:46+00:00,2005-08-25 07:53:46+00:00,4.99,2008.0,4.99,89.0,22.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8696,2005-05-28 19:33:28+00:00,2005-06-04 16:27:28+00:00,1.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8697,2005-06-16 12:08:40+00:00,2005-06-17 15:12:40+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8698,2005-07-09 13:08:53+00:00,2005-07-14 10:01:53+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8699,2005-07-30 07:49:35+00:00,2005-08-07 03:28:35+00:00,1.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8700,2005-08-23 00:49:51+00:00,2005-08-27 03:27:51+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8701,2005-06-19 09:36:54+00:00,2005-06-21 12:44:54+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8702,2005-07-12 09:03:43+00:00,2005-07-13 14:44:43+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8703,2005-08-01 22:43:57+00:00,2005-08-06 17:17:57+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8704,2005-08-24 00:44:36+00:00,2005-08-25 06:29:36+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8705,2005-07-29 19:59:06+00:00,2005-08-05 23:12:06+00:00,1.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8706,2005-08-21 11:19:48+00:00,2005-08-28 06:06:48+00:00,1.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8707,2005-07-31 23:19:13+00:00,2005-08-01 20:09:13+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8708,2005-08-23 06:04:57+00:00,2005-08-28 11:05:57+00:00,0.99,2007.0,0.99,73.0,21.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
8709,2005-05-28 19:49:14+00:00,2005-05-31 18:29:14+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8710,2005-06-17 08:26:23+00:00,2005-06-25 13:32:23+00:00,4.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8711,2005-07-07 06:15:48+00:00,2005-07-14 08:15:48+00:00,3.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8712,2005-07-31 20:03:56+00:00,2005-08-04 19:21:56+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8713,2005-08-18 06:58:40+00:00,2005-08-24 03:30:40+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8714,2005-06-15 10:56:39+00:00,2005-06-16 15:08:39+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8715,2005-07-09 21:01:08+00:00,2005-07-11 23:22:08+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8716,2005-08-01 11:42:10+00:00,2005-08-09 06:29:10+00:00,4.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8718,2005-07-08 15:19:14+00:00,2005-07-12 11:14:14+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8719,2005-07-28 11:02:17+00:00,2005-07-30 08:16:17+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8720,2005-08-22 22:05:21+00:00,2005-08-23 22:06:21+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8721,2005-07-29 12:36:53+00:00,2005-07-31 16:14:53+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8722,2005-08-17 13:04:03+00:00,2005-08-19 13:32:03+00:00,2.99,2008.0,2.99,136.0,17.99,"{""Behind the Scenes""}",0,0,0,1
8723,2005-05-28 19:50:07+00:00,2005-06-01 23:45:07+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8724,2005-06-20 06:26:31+00:00,2005-06-28 03:42:31+00:00,7.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8725,2005-07-10 23:07:15+00:00,2005-07-14 21:29:15+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8726,2005-07-27 13:20:00+00:00,2005-08-02 18:53:00+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8727,2005-08-19 11:31:32+00:00,2005-08-25 15:59:32+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8728,2005-06-17 13:22:22+00:00,2005-06-21 09:31:22+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8729,2005-07-10 00:01:58+00:00,2005-07-10 18:07:58+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8730,2005-08-02 14:10:56+00:00,2005-08-10 15:20:56+00:00,8.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8731,2005-08-19 23:23:30+00:00,2005-08-23 03:37:30+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8732,2005-06-19 19:06:15+00:00,2005-06-27 21:58:15+00:00,8.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8733,2005-07-11 18:40:48+00:00,2005-07-18 13:51:48+00:00,7.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8734,2005-07-31 11:06:29+00:00,2005-08-06 13:45:29+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8735,2005-08-23 17:41:05+00:00,2005-08-31 17:11:05+00:00,8.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8736,2005-07-12 03:26:11+00:00,2005-07-18 01:58:11+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8737,2005-08-02 09:19:13+00:00,2005-08-05 09:31:13+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8738,2005-08-20 10:06:17+00:00,2005-08-26 04:53:17+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8739,2005-07-12 08:56:30+00:00,2005-07-20 09:41:30+00:00,8.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8740,2005-08-01 17:41:41+00:00,2005-08-08 15:30:41+00:00,7.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8741,2005-08-21 11:44:17+00:00,2005-08-30 11:23:17+00:00,9.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8742,2005-07-12 20:30:57+00:00,2005-07-19 00:46:57+00:00,6.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8743,2005-07-30 10:06:54+00:00,2005-08-01 09:27:54+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8744,2005-08-18 00:57:27+00:00,2005-08-20 23:51:27+00:00,4.99,2007.0,4.99,59.0,24.99,"{Trailers,""Deleted Scenes""}",0,0,1,0
8745,2005-05-28 19:52:26+00:00,2005-06-06 21:55:26+00:00,7.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8746,2005-06-21 12:25:46+00:00,2005-06-27 07:54:46+00:00,4.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8747,2005-07-08 01:41:06+00:00,2005-07-11 04:32:06+00:00,2.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8748,2005-07-31 00:44:10+00:00,2005-08-07 01:13:10+00:00,5.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8749,2005-05-31 07:26:50+00:00,2005-06-05 12:19:50+00:00,3.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8750,2005-06-16 14:19:52+00:00,2005-06-23 16:22:52+00:00,5.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8751,2005-07-11 17:45:14+00:00,2005-07-14 14:23:14+00:00,2.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8752,2005-07-30 20:59:17+00:00,2005-08-03 21:24:17+00:00,2.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8753,2005-08-22 02:16:57+00:00,2005-08-28 01:32:57+00:00,4.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8754,2005-07-12 09:00:46+00:00,2005-07-19 08:40:46+00:00,5.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8755,2005-08-02 22:04:41+00:00,2005-08-09 22:41:41+00:00,5.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8756,2005-08-17 06:26:23+00:00,2005-08-22 06:32:23+00:00,3.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
8757,2005-07-13 00:03:44+00:00,2005-07-15 05:55:44+00:00,2.99,2005.0,2.99,147.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1
